Video Link,Video Views,Video Title,Channel URL,Creator Name,Creator Gender,Total Channel Subcribers,Total Chanel Views,Duration of Video,Duration in Seconds,Date of Video Upload,No of Likes,Language of the Video,Subtitle,Video Description,Hashtags,No of Comments,Date of the Last Comment,Maximum Quality of the Video,No of Videos the Channel,No of Playlist,Premiered or Not,Community Engagement (Posts per week),Intern Who Collected the Data
https://youtu.be/2tdQManqyE0,46174,The Best Moving Averages for Trading - Money Show Event,https://www.youtube.com/c/OliverVelezTrading/featured,Oliver Velez,Male,254000,22451639,0:31:13,"1,873.00",14/05/2021,1800,English,Yes,Yes,0,146,07/09/2022,1080,1686,64,No,3,Thinesh
https://youtu.be/2Uj1A9AguFs,38035015,Most Popular Websites 1996 - 2019,https://www.youtube.com/channel/UCkWbqlDAyJh2n8DN5X6NZyg,Data Is Wonderful,Company,1380000,235117126,8:25:00,"30,300.00",14/10/2019,421000,English,No,Yes,0,50000,23/09/2022,2160,58,4,No,1,Shashank
https://youtu.be/2WbJxLur5Uk,9212498,Top 23 Nuclear Bomb Scenes in Gaming,https://www.youtube.com/c/Svirok,Svirok,Male,202000,84867567,0:15:50,950,30/06/2019,135000,English,No,Yes,3,8276,25/09/2022,1080,985,24,No,0,Harshit Prajapat
https://youtu.be/3mnSDifDSxQ,29060033,The Largest Star in the Universe – Size Comparison,https://www.youtube.com/c/inanutshell,Kurzgesagt – In a Nutshell,N/A,19300000,2092567915,0:11:58,718,22/09/2020,742000,English,Yes,Yes,0,40452,25/09/2022,1080,163,8,No,0,Harshit Prajapat
https://youtu.be/3RNAhmu5orY,23,Referencing Battle between Relative and Fixed Referencing,https://www.youtube.com/results?search_query=your+excel+guy,Kadhiravan Jayachandhiran,Male,324,2797,0:02:45,165,18/01/2022,3,English,Yes,Yes,0,0,N/A,1080,66,5,No,0,Thinesh
https://youtu.be/3vlNf1WCJc8,1090669,Shawarma | Comedy | Jumpcuts | Hari & Naresh,https://www.youtube.com/c/jumpcuts,Hari baskar,Male,2270000,268584946,0:09:46,586,15/09/2021,86000,Tamil,No,Yes,0,1858,20/08/2022,2160,113,17,No,0,Thinesh
https://youtu.be/3w6UuOARJxs,25797350,"Extreme Chinese Street Food - JACUZZI CHICKEN and Market Tour in Kunming! | Yunnan, China Day 4",(8) Mark Wiens - YouTube,Mark Wiens,Male,9240000,2175362276,0:29:34,"1,774.00",27/12/2017,182000,English,Yes,Yes,0,13158,23/09/2022,1440,1200,65,No,0,Aakash Dodia
https://youtu.be/4_g70uxPXrA,2858264,Monthly Income Scenario - the reality,https://www.youtube.com/c/jumpcuts,Hari baskar,Male,2270000,268584946,0:05:04,304,04/07/2018,125000,Tamil,No,Yes,0,4135,20/08/2022,1080,113,17,No,0,Thinesh
https://youtu.be/4_ShUZ38hbI,803748,Why R u Running ?? @7seaSPRAYGOD ??,https://www.youtube.com/c/OMEGAAAA,Sahil Jakhar,Male,249000,25563846,0:00:29,29,22/08/2021,37000,Hindi,No,No,0,274,09/09/2022,2160,344,0,No,0,Shashank
https://youtu.be/4fOl2ztxBVk,4450290,Huge 100-inch 4K Laser TV - 100 Inches for Less $$$,https://www.youtube.com/c/unboxtherapy,Lewis Hilsenteger,Male,18200000,4357128406,0:09:28,568,13/11/2021,36732,English,Yes,Yes,3,2900,23/09/2022,2160,2065,11,No,1,Shashank
https://youtu.be/4PSUMFv58Lg,2959747,Kaun Hai Asli Pankaj Tripathi Ft. Pankaj Tripathi & Abhishake Jha | TSP,https://www.youtube.com/c/TheScreenPatti,The Screen Patti,N/A,5850000,973013708,0:11:39,699,23/08/2022,161000,Hindi,Yes,Yes,3,3874,25/09/2022,1080,306,30,Yes,12,Harshit Prajapat
https://youtu.be/4tKYXfOtBGs,207799,Thailand| World Ride Day 25 | Cherry Vlogs,https://www.youtube.com/c/CherryVlogs-CV,Cherry Vlogs,Male,1220000,140247935,0:20:52,"1,252.00",09/09/2022,22000,Tamil,No,Yes,1,941,06/09/2022,2160,885,30,No,5,Jaimo
https://youtu.be/4UAGIwrktmw,1141029,"Disha Teaches Meenu a Lesson | Jitendra Kumar, Arushi Sharma | Jaadugar | Netflix India",https://www.youtube.com/c/NetflixIndiaOfficial,Netflix India,N/A,19100000,5467041937,0:03:01,181,25/08/2022,13000,Hindi,No,Yes,3,160,25/09/2022,1080,2829,93,No,19,Harshit Prajapat
https://youtu.be/52kmumrAEW8,853065,Scout & BLOOPERS [ Fails ] - Behind the Scenes Compilation *EPIC ,https://www.youtube.com/c/sc0utOP,Tanmay Singh,Male,4510000,545401335,0:11:09,669,15/05/2021,108000,Hindi,No,Yes,0,2392,20/07/2022,1080,865,5,No,1,Thinesh
https://youtu.be/5AF2sefJvGs,2572581,Tea Kadai Paavangal | Parithabangal,https://www.youtube.com/c/Parithabangal/featured,Parithabangal,Male,3880000,555719144,0:13:01,781,12/09/2022,137000,Tamil,Yes,Yes,1,2600,20/09/2022,1080,257,15,No,2,Jaimo
https://youtu.be/5INZBeuaETg,16533651,BATTLEGROUNDS MOBILE INDIA,https://www.youtube.com/c/BattlegroundsMobile_IN,Battlegrounds Mobile,Company,5100000,467532199,0:10:00,600,05/06/2021,1100000,English,No,Yes,2,88000,23/09/2022,1440,347,7,No,1,Shashank
https://youtu.be/5ivdBwrBX8Q,101282,SOLO Moto Camping | RELAX to Nature ASMR | Silent Vlog,https://www.youtube.com/c/RobHamilton11/featured,Rob Hamilton,Male,69800,4361724,0:29:02,"1,742.00",17/09/2022,1600,English,Yes,Yes,1,254,23/09/2022,2160,8,1,No,1,Jaimo
https://youtu.be/5JKTbU6RnA0,717923,How India can Become Rich by Adopting the Ireland Education Model?,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,11:45:00,"42,300.00",16/07/2021,29576,English,Yes,Yes,3,1800,20/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/5LGvQaYB67I,2287635,How HDFC's Genius strategies KILLED the Banking Monopolies in India? : Business Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,13:16:00,"47,760.00",02/01/2022,44690,English,Yes,Yes,1,1200,19/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/5Tm0H1CXgXI,638360,$178 vs $12 Sundae: Pro Chef & Home Cook Swap Ingredients | Epicurious,https://www.youtube.com/user/epicuriousdotcom,Epicurious,N/A,4400000,1200886529,0:17:14,"1,034.00",31/08/2022,11000,English,Yes,Yes,0,466,20/09/2022,1080,1342,99,No,2,Thinesh
https://youtu.be/5v-wyR5emRw,12969755,Tell Me About Yourself - A Good Answer To This Interview Question,https://www.youtube.com/c/DanLok,Dan Lok,Male,4330000,264775466,10:01:00,"36,060.00",25/12/2019,506000,English,Yes,Yes,3,10000,22/08/2022,1080,1729,134,No,1,Shashank
https://youtu.be/5xpPqUvzXzY,100323,The Bombay Journey ft. Swara Bhasker with Siddharth Aalambayan - EP92,https://www.youtube.com/c/MashableIndiaYT/featured,Mashable India,Male,250000,124395531,0:36:12,"2,172.00",13/09/2022,1900,English,No,Yes,1,475,24/09/2022,1080,832,32,Yes,3,Jaimo
https://youtu.be/6AAZf_MjWos,5715307,"ICE AGE: DAWN OF THE DINOSAUR Clips - ""A Brother I Never Had"" (2009)",https://www.youtube.com/channel/UC2sxxXRBL5SgY0fI58BrOCA,JoBlo Animated Videos,N/A,1580000,876389815,0:10:19,619,09/04/2021,43000,English,Yes,No,0,0,N/A,1080,2670,54,No,7,Harshit Prajapat
https://youtu.be/6DSrh02KxEs,17904937,BYN : We All Have That One Friend Feat. Ashish Chanchlani,https://www.youtube.com/user/beyounick,Beyounick,Company,4550000,842626529,3:38:00,"13,080.00",27/09/2017,670000,Hindi,Yes,Yes,0,6500,01/09/2022,720,270,16,No,1,Shashank
https://youtu.be/6m4sPMOH5A4,321647,iPhone 14 Pro UNBOXING and SETUP - Space Black,https://www.youtube.com/c/KarlConrad,Karl Conrad,Male,749000,151503220,0:11:06,666,15/09/2022,5800,English,No,Yes,1,613,27/09/2022,2160,1216,9,No,0,Jaimo
https://youtu.be/6mRbDEtDoyA,11281627,The Untold Truth About Money: How to Build Wealth From Nothing.,https://www.youtube.com/c/JamesJani,James Jani,Male,1200000,39923999,17:25:00,"62,700.00",17/04/2020,624000,English,Yes,Yes,0,47000,23/09/2022,1080,18,3,No,1,Shashank
https://youtu.be/6ObQdhfiQo8,9661580,10 Things Netflix Is Hiding About Pablo Escobar,https://www.youtube.com/channel/UCseUL8OET_FOG2QzzpXEr1A/featured,The Fugitive,Male,246000,76569288,11:45:36,"42,336.00",14/01/2022,93000,English,Yes,Yes,0,5134,23/09/2022,1080,57,0,No,0,Aakash Dodia
https://youtu.be/6Oi_luwl2HA,526196,Feel The Waters by Sarah Reeves (OFFICIAL MUSIC VIDEO),https://www.youtube.com/channel/UCGxcgfDw8p2FZ6PFsaQHFhw,Sarah Reeves,Female,187000,40557696,0:04:04,244,02/02/2018,6300,English,No,Yes,0,219,26/06/2022,2160,129,42,No,0,Harshit Prajapat
https://youtu.be/6-tS7-IhCbI,3689493,The Genius Marketing Strategy of Marlboro Cigarettes | Business Marketing Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,7:57:00,"28,620.00",30/03/2021,145615,English,Yes,Yes,3,4300,22/09/2022,1080,171,7,No,8,Shashank
https://youtu.be/6Yq55Diq6EM,65043,3 Easy Tips To Overcome Laziness,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,0:05:17,317,16/06/2022,4600,Tamil,No,Yes,0,177,20/08/2022,2160,452,14,No,2,Thinesh
https://youtu.be/729CUzqnjiY,53415,MEETING MY FRIENDS ALL TOGETHER AFTER 4 YEARS || MARRIAGE VIBES ||,https://www.youtube.com/c/JustBananaPranav/featured,Just Banana,Male,413000,98041092,0:11:07,667,13/09/2022,2500,Tamil,No,Yes,1,72,22/09/2022,1080,509,15,No,3,Jaimo
https://youtu.be/72XTN540k3A,83084,Start your Business the easy way With Google as your partner,https://www.youtube.com/c/Lesics,Lesics,N/A,5860000,810537624,0:06:38,398,18/02/2022,2300,English,Yes,Yes,0,195,28/08/2022,1080,207,15,No,0,Sanjay Lakshmanan
https://youtu.be/7DlE8EESsi8,18133727,Best Flight as a Captain | Flying Beast,(3) Flying Beast - YouTube,Flying Beast,Male,7690000,3170530914,0:14:24,864,25/08/2018,615000,Hindi,No,Yes,0,8297,23/09/2022,1080,1200,9,No,0,Aakash Dodia
https://youtu.be/7dNl--kBSUA,4667426,Super Over | Karachi Kings vs Multan Sultans | Match 31 | HBL PSL 2020 | MB2E,https://www.youtube.com/c/PakistanSuperLeagueOfficial,Pakistan Super League,Male,40300000,"743,233,716",0:16:14,974,25/11/2020,5600,English,No,Yes,1,812,22/09/2022,1080,1200,100,No,2,Adarsh
https://youtu.be/7EoGHD9bk-0,1038332,Return to @Google office after 2 years of Covid | Traffic hits bad!,https://www.youtube.com/c/100GB,Gaurav ,Male,42400,2968295,0:07:58,478,24/04/2022,7500,English,Yes,Yes,3,359,09/09/2022,1080,54,7,No,1,Shashank
https://youtu.be/-7ovOfDnrco,339221,5 Taco Making Gadgets Tested By Design Expert | Well Equipped | Epicurious,https://www.youtube.com/user/epicuriousdotcom,Epicurious,N/A,4400000,1200886529,0:19:14,"1,154.00",12/09/2022,4600,English,Yes,Yes,0,375,20/09/2022,1080,1342,99,No,2,Thinesh
https://youtu.be/7PJqzus9i6k,11509,Mahindra XUV 400 EV full review by Motozip,https://www.youtube.com/c/MotoZip,Moto Zip,N/A,2610000,203171516,0:10:04,604,11/09/2022,306,Hindi,No,Yes,1,26,23/09/2022,1080,311,8,No,0,Jaimo
https://youtu.be/7Q7vLo2rCdc,166019,New 2023 KTM Duke 250 | Ride Review & Price | First in Tamil,https://www.youtube.com/c/VSAUTOSTamil/featured,VS autos tamil,Male,237000,37413743,0:11:32,692,14/09/2022,6200,Tamil,No,Yes,1,323,21/09/2022,1080,483,26,No,0,Jaimo
https://youtu.be/7W9X6b8THp8,9440437,CarryMinati's REAL LIFE Story,https://www.youtube.com/c/BeerBicepsOfficial,Ranveer Allahbadia,Male,4290000,379667831,0:00:00,0,08/03/2019,505000,English,Yes,Yes,2,8664,21/09/2022,1080,668,30,Yes,2,Aakash Dodia
https://youtu.be/7wtfhZwyrcc,2309754298,Imagine Dragons - Believer (Official Music Video),(6) ImagineDragons - YouTube,Imagine Dragons,Male,28900000,14642218779,0:03:36,216,07/03/2017,19000000,English,Yes,Yes,0,607470,23/09/2022,1080,73,35,No,0,Aakash Dodia
https://youtu.be/80eHezrg8xM,491455,Even Kidney can’t AFFORD it - iPhone 14 Pro,https://www.youtube.com/c/TechBar,Sanchit,Male,11000000,"336,836,583",0:11:21,681,17/09/2022,17000,Hindi,No,Yes,3,759,23/09/2022,1080,400,17,No,1,Adarsh
https://youtu.be/82GUjPConiE,119278111,Bonobo Love | Wild Wives of Africa,https://www.youtube.com/user/NatGeoWild,Nat Geo Wild,Company,4360000,1337090448,2:40:00,"9,600.00",11/01/2011,125000,English,No,Yes,3,13000,23/09/2022,1080,3397,134,No,5,Shashank
https://youtu.be/82VlSSGEhkE,131122,1958 Jeep Willys CJ3B - The First Ever SUV Isn't Easy To Drive | Faisal Khan,https://www.youtube.com/c/FasBeam,Faisal Khan,Male,1610000,645949376,0:15:48,948,15/09/2022,2400,English,No,Yes,1,119,21/09/2022,1080,2090,14,No,8,Jaimo
https://youtu.be/8352JG8CCoE,1300171,How China is TRAPPING INDIA using Pakistan & Sri Lanka? :Geopolitics Case study (China's Trade plan),https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,0:03:18,198,27/04/2022,50938,English,Yes,Yes,4,3200,22/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/88w2MQpvhfU,1619864,Troll Video Bala Troll Albin Joshy,https://www.youtube.com/c/ALBiNJOSHY,Albin Joshy,Male,693000,59728733,0:02:54,174,29/09/2021,47000,Malayalam,No,Yes,3,2454,25/09/2022,1080,317,4,No,2,Sanjay Lakshmanan
https://youtu.be/8-AZ1DIWAks,2831982,Boycott These Cringe Instagram Couple! (ESHAN & ARSHI ROAST),https://www.youtube.com/c/Thugesh,Mahesh Keshwala,Male,341000,"518,683,927",0:40:00,"2,400.00",21/09/2022,142000,Hindi,No,Yes,3,"4,692",21/09/2022,1080,250,5,No,1,Adarsh
https://youtu.be/8gcn6mIWS38,610050,SAUDI CHAMPAGNE CHALLENGE @albaikfeastoexpress Foodie Sha,https://www.youtube.com/c/FoodieSha,Shah,Male,743000,270408503,0:03:37,217,05/09/2021,25000,Malayalam,No,Yes,2,202,28/09/2021,1080,301,30,No,0,Sanjay Lakshmanan
https://youtu.be/8h9jwowG7Js,25666162,Lata Mangeshkar 's rendition of Gayatri Mantra for newlyweds Isha Ambani and Anand Piramal,https://www.youtube.com/c/DeshGujaratHD/featured,Desh Gujarat HD,N/A,969000,414511633,0:01:22,82,15/12/2018,126000,Hindi,Yes,Yes,0,3090,28/05/2022,720,5700,1,No,0,Sanjay Lakshmanan
https://youtu.be/8jyk-fT7alE,9189228,TRUE Love Found on OMEGLE ??,https://www.youtube.com/c/adarshuc,Adarsh Singh,Male,1950000,128933710,0:07:47,467,23/03/2022,684000,Hindi,Yes,Yes,0,10000,23/09/2022,1080,91,1,No,1,Shashank
https://youtu.be/8PRpzPY7YwQ,1807795,FIRST LOOK: Ferrari Purosangue – £300k+ 4x4 with 715bhp V12 and electric doors | Top Gear,https://www.youtube.com/c/TopGear/featured,Top Gear,Male,8490000,3656969808,0:16:42,"1,002.00",13/09/2022,27000,English,Yes,Yes,0,4200,20/09/2022,2160,1622,34,No,0,Jaimo
https://youtu.be/8QSDzqtThl8,1024389,Psychiatrist Sothanaigal | Types of Patients | Sothanaigal,https://www.youtube.com/c/Sothanaigalmedia,Sothanaigal,N/A,2270000,214105955,0:11:43,703,14/09/2022,25000,Tamil,No,Yes,1,389,21/09/2022,1080,94,13,Yes,2,Jaimo
https://youtu.be/8u8RGsvo_1o,22285719,UNBOXING A GAMING BEAST - ASUS ROG PHONE 3,https://www.youtube.com/c/CarryisLive,Ajey Nagar,Male,11300000,1397233080,0:07:56,476,23/07/2020,2200000,Hindi,No,Yes,0,79000,22/09/2022,2160,179,31,Yes,1,Shashank
https://youtu.be/8XwGFM4ZNv0,2585764,Inside Osaka's WEIRDEST Tiny Apartment,https://www.youtube.com/c/TokyoLens/featured,Tokyo Lens,Male,618000,68376813,0:12:39,759,11/09/2022,34000,English,No,Yes,0,2200,24/09/2022,2160,331,33,No,0,Jaimo
https://youtu.be/9bqk6ZUsKyA,198286476,I Spent 50 Hours Buried Alive,https://www.youtube.com/user/MrBeast6000,Mr Beast,Company,101000000,17372805168,12:39:00,"45,540.00",28/03/2021,6100000,English,Yes,Yes,0,239000,23/09/2022,1080,728,7,No,1,Shashank
https://youtu.be/9fqQWIZLEM8,213628,Dark Secret of my Success! Accepting my Privileges !,https://www.youtube.com/c/SinghinUSA/featured,Singh in USA,Male,927000,181115489,0:11:31,691,14/09/2022,9800,English,Yes,No,0,568,20/09/2022,1080,602,20,No,0,Jaimo
https://youtu.be/9jA0KjS7V_c,201370,Complete Road Map To Prepare For Deep Learning????????,https://www.youtube.com/user/krishnaik08,Krish Naik,Male,655000,61775251,0:16:23,983,10/01/2020,2743,English,No,Yes,3,87,22/08/2022,1080,1497,83,No,4,Shashank
https://youtu.be/9TSFP-Ant4M,51365130,Australia vs India 2020-21 1st T20I Highlights 4th December 2020,https://www.youtube.com/c/SonySportsNetwork,Sony Sports Network,N/A,3940000,719397800,0:14:41,881,12/12/2020,385000,English,No,Yes,0,3388,25/12/2021,1080,2900,125,No,7,Sanjay Lakshmanan
https://youtu.be/a5GP5bGOP4s,847991,Semester End Alaparaigal - Nakkalites,https://www.youtube.com/c/NakkalitesTamil/featured,Nakkalites,N/A,4790000,1088678805,0:13:22,802,07/09/2022,34000,Tamil,No,Yes,1,452,24/09/2022,2160,419,37,No,4,Jaimo
https://youtu.be/a5KmkeQ714k,599987,Data Science Course | Data Science Full Course | Data Scientist For Beginners | Intellipaat,(7) Intellipaat - YouTube,Intellipaat,Male,1490000,93832501,9:26:00,"33,960.00",08/08/2021,5400,Hindi,No,Yes,0,177,23/09/2022,1080,3000,60,No,14,Aakash Dodia
https://youtu.be/ad5pJcsoID8,1227483,The Real Fight begins|TTF vs cherry |She asked emergency help | TTF | cherry vlogs | Tamil|,https://www.youtube.com/channel/UCQSbjDZOCsJfsddQm9b4PZg,Twin Throttlers,Male,3180000,613628721,0:38:22,"2,302.00",25/08/2022,113000,Tamil,No,No,0,9500,06/09/2022,1080,695,85,No,1,Jaimo
https://youtu.be/ADzQlyrRG2A,5843386,DRAG RACE: Lamborghini Huracán Performante vs Indian Navy MiG-29k Autocar India,https://www.youtube.com/c/autocarindia1,Shapur Kotwal,Male,2100000,764541711,0:08:32,512,22/11/2018,122000,English,Yes,Yes,3,4054,28/08/2021,1080,3300,61,No,0,Sanjay Lakshmanan
https://youtu.be/aea-S3CtzIk,14060116,5 Exercises That Will Transform Your Body In Just 4 Weeks,https://www.youtube.com/BestieMedia,BestieMedia,N/A,4320000,635782829,0:10:07,607,27/09/2017,268000,English,Yes,Yes,3,2229,27/09/2022,1080,2900,21,No,7,Sanjay Lakshmanan
https://youtu.be/-AkBfBWr_Gw,845463,Can You Become a Data Scientist?,https://www.youtube.com/c/365DataScience,365 Data Science,Company,259000,10864605,0:07:54,474,14/08/2018,13000,English,Yes,Yes,3,368,23/09/2022,1080,210,18,No,3,Shashank
https://youtu.be/Am_oZoRIXL0,5480254,A Day With DM DKT Exclusive,https://www.youtube.com/c/DelhiKNowledgeTrack,Delhi Knowledge Track,N/A,1480000,191827758,0:29:36,"1,776.00",14/07/2019,130000,Hindi,No,Yes,0,4469,18/09/2022,360,2500,26,No,1,Sanjay Lakshmanan
https://youtu.be/apCqRBHQbjM,10383533,Funny Penalty Kicks,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,N/A,5700000,1267778130,0:08:31,511,08/09/2022,29000,English,No,Yes,0,225,20/09/2022,1080,261,3,No,0,Thinesh
https://youtu.be/AqkMykYQ7eU,7343451,These Paradoxes Keep Scientists Awake At Night! No Solutions!,https://www.youtube.com/c/DestinySpace,Destiny,N/A,1410000,227188287,0:11:14,674,27/11/2021,98000,English,Yes,Yes,0,7038,25/09/2022,1080,175,1,No,0,Harshit Prajapat
https://youtu.be/atEYzwp2W68,1042578,Best Ever Experience in Niagara Falls | Sivaangi Krishnakumar | Canada Tamil Vlogs,https://www.youtube.com/c/SivaangiKrishnakumarOffl/featured,Sivaangi Krishnakumar,Female,1940000,178533288,0:17:26,"1,046.00",06/09/2022,20000,Tamil,No,Yes,1,492,13/09/2022,1080,80,3,Yes,0,Jaimo
https://youtu.be/AtOHqq8SL7g,99252,SORRY...COOL SURESH AT VTK FDFS,https://www.youtube.com/c/behindwoodstv/featured,BehindwoodsTV,N/A,9930000,6849344355,0:03:45,225,15/09/2022,1800,Tamil,No,Yes,0,48,20/09/2022,1080,34347,1035,No,84,Jaimo
https://youtu.be/aw4q9EqTWvk,35646059,Man VS Wild with #BearGrylls and #PMModi | Exclusive Sneak Peek | Discovery India,(9) DiscoveryChannelInd - YouTube,Discovery Channel India,Male,1150000,194164776,0:05:31,331,09/08/2019,881000,Hindi,Yes,Yes,0,41225,23/09/2022,1080,2000,2000,Yes,14,Aakash Dodia
https://youtu.be/aYIB_7IdOrg,17735,Not Buying iPhone 14 Pro during Launch,https://www.youtube.com/c/iRobinPro/featured,iRobinPro,Male,196000,20249328,0:04:42,282,15/09/2022,663,Tamil,No,Yes,1,132,22/09/2022,1080,786,20,No,1,Jaimo
https://youtu.be/az6NibAUf7Y,17945599,RICH VS POOR MINDSET | An Eye Opening Interview with Robert Kiyosaki,https://www.youtube.com/c/motiversity,Motiversity,Company,2650000,329366178,0:11:57,717,30/07/2019,430087,English,Yes,Yes,3,9700,23/09/2022,1080,374,62,No,4,Shashank
https://youtu.be/B_AY4a3_-GQ,2130323,How India's MASTERSTROKE with Rupay is killing VISA and is changing India? : Business Case Study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,0:15:02,902,22/02/2022,62091,English,Yes,Yes,5,3600,21/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/BBAyRBTfsOU,1455294919,"Vaaste Song: Dhvani Bhanushali, Tanishk Bagchi | Nikhil D | Bhushan Kumar | Radhika Rao, Vinay Sapru",(6) T-Series - YouTube,Bhushan Kumar,Male,225000000,2.02E+11,0:04:26,266,06/04/2019,12000000,Hindi,No,Yes,0,346323,23/09/2022,1080,17000,40,Yes,25,Aakash Dodia
https://youtu.be/BIn1AzZsQUU,1270006,How USA uses the EVIL WAR strategy to Manipulate the World? : US War Business strategy exposed,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,0:16:29,989,21/06/2022,68623,English,Yes,Yes,2,5900,23/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/BN6WIkaQn6U,31832,Everything You Need To Know About Smallcase,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,0:16:14,974,09/09/2022,1800,Tamil,No,Yes,0,377,18/09/2022,2160,452,14,No,2,Thinesh
https://youtu.be/brahfEYfIaA,769,Republic Day Celebration 2020 | UDYANSH | Haldwani | ?????????,https://www.youtube.com/channel/UCHjv81uawYnDJPfeX6lGETg,Udyansh Society,N/A,312,1323,0:09:39,579,02/05/2020,159,Hindi,No,Yes,2,0,N/A,360,2,0,No,0,prateek
https://youtu.be/bu6bCgfwUf4,4900843,I Went to Apple Park for the first time,https://www.youtube.com/c/TechBurner,Shlok Srivastava.,Male,93900000,"1,362,722,243",0:09:04,544,16/09/2022,1600000,Hindi,Yes,Yes,2,"5,380",22/09/2022,1080,1500,50,No,2,Adarsh
https://youtu.be/bVB7DSTiebI,242144,Rizwan & Babar Playing Superbly | Powerplay | Pakistan vs England | 2nd T20I 2022 | PCB | MU2L,https://www.youtube.com/c/PakistanSuperLeagueArchives,Dot Republic Media,Male,342000,"1,343,312,965",1:57:00,"7,020.00",22/09/2022,467,English,No,Yes,2,22,22/09/2022,1080,150,2,No,2,Adarsh
https://youtu.be/BY77dzpNvIM,71,Connecting Slicers and Timelines to Multiple Pivot Tables in Excel,https://www.youtube.com/results?search_query=your+excel+guy,Kadhiravan Jayachandhiran,Male,324,2797,0:01:57,117,14/02/2022,2,English,Yes,Yes,0,0,N/A,1080,66,5,No,0,Thinesh
https://youtu.be/C_gQiOoUwfk,19014726,World’s Most Dangerous Roads | Burundi - The Racing Cyclists | Free Documentary,(16) Free Documentary - YouTube,Free Documentary,Male, 3890000,908628453,4:33:36,"16,416.00",20/06/2021,124000,English,Yes,Yes,0,7016,23/09/2022,1080,702,35,No,8,Aakash Dodia
https://youtu.be/c3KatwgK4x8,167462,How I Save Money Living In NYC as a 25 Year Old,https://www.youtube.com/c/TaylorBell,Taylor Bell,Female,176000,9466919,0:16:21,981,14/09/2022,5300,English,No,No,1,787,25/09/2022,2160,69,6,No,0,Jaimo
https://youtu.be/c7QYEedjb_o,52037396,"ABHISHEK UPMANYU |Friends, Crime, & The Cosmos | Stand-Up Comedy by Abhishek Upmanyu",https://www.youtube.com/c/AbhishekUpmanyuu,Abhishek Upmanyu,Male,4130000,329178424,15:01:00,"54,060.00",05/08/2019,1500000,Hindi,No,Yes,0,27000,23/09/2022,1080,18,3,No,1,Shashank
https://youtu.be/C9eZclkoWSs,441367,Learning Data Science In 2022- Step By Step Plan,https://www.youtube.com/user/krishnaik06,Krish Naik,Male,655000,61775251,0:13:24,804,01/04/2022,6519,English,No,Yes,1,194,22/09/2022,1080,1497,83,No,4,Shashank
https://youtu.be/cDqGQBPid-8,464966,Aj toh Bawal ride ho gaye|| @MotoVlogger Jannu Stuntz || back training workout,https://www.youtube.com/channel/UCYBXpKsj2zsBO58Md_qXiNQ,MotoVlogger Jannu Stuntz,Male,558000,45304891,0:10:31,631,15/09/2022,30000,Hindi,No,No,0,749,21/09/2022,1080,70,0,No,0,Jaimo
https://youtu.be/CMQrtCE66SU,247627,200MP Smartphone Motorola Edge 30 Ultra Unboxing,https://www.youtube.com/c/C4ETechTamil/featured,C4ETech Tamil,Male,1250000,191120117,0:10:59,659,13/09/2022,11000,Tamil,No,Yes,1,630,19/09/2022,2160,1357,117,No,0,Jaimo
https://youtu.be/cmWrzXNVnCE,75214,Moon Girl and Devil Dinosaur Premiere Date Announced!,https://www.youtube.com/c/marvel,Marvel Entertainment,N/A,1960000,5183991691,0:02:05,125,13/09/2022,3000,English,Yes,Yes,0,466,19/09/2022,1080,8061,185,No,0,Thinesh
https://youtu.be/CP6aYDssDSE,23878009,Eating BRUNCH at Taiwan 7-ELEVEN,(18) Strictly Dumpling - YouTube,Micky,Male,4110000,950301386,0:16:45,"1,005.00",18/02/2018,259000,English,Yes,Yes,0,21009,23/09/2022,1080,630,84,No,0,Aakash Dodia
https://youtu.be/cQotN8sAhSM,1643292,Indian Government's MASTERPLAN to take control of the SEMICONDUCTOR CRISIS by beating China,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,0:12:25,745,01/04/2022,45276,English,Yes,Yes,5,2000,22/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/cTKZF3lE_2Q,737728,Strange Moments,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,N/A,5700000,1267778130,0:08:26,506,19/08/2022,6400,English,No,Yes,0,149,19/09/2022,1080,261,3,No,0,Thinesh
